orthogroup	callable_sites	bombus_difference_fraction	candidate_any	candidate_core	is_para	candidate_categories	laboriosa_accession	laboriosa_gene	laboriosa_description	hits_Apis_laboriosa	hits_Apis_dorsata	hits_Apis_mellifera	hits_Apis_cerana	hits_Apis_florea	bombus_difference_fraction_Apis_laboriosa	bombus_difference_fraction_Apis_dorsata	bombus_difference_fraction_Apis_mellifera	bombus_difference_fraction_Apis_cerana	bombus_difference_fraction_Apis_florea
OG0000555	321	0.21806853582554517	False	False	False		XP_043802491.1	LOC122720086	XP_043802491.1 1,5-anhydro-D-fructose reductase-like [Apis laboriosa]	0	0	0	0	3	0.21806853582554517	0.22118380062305296	0.22429906542056074	0.22118380062305296	0.21806853582554517
OG0000556	326	0.15950920245398773	True	False	False	aldo_keto_reductase	XP_043793287.1	LOC122715285	XP_043793287.1 aldo-keto reductase family 1 member A1-like isoform X1 [Apis laboriosa]	0	0	0	0	0	0.15950920245398773	0.16257668711656442	0.1656441717791411	0.15644171779141106	0.16257668711656442
OG0000557	314	0.2229299363057325	True	False	False	aldo_keto_reductase	XP_043790715.1	LOC122713939	XP_043790715.1 uncharacterized protein LOC122713939 [Apis laboriosa]	0	0	3	0	2	0.2229299363057325	0.19745222929936307	0.1942675159235669	0.20063694267515925	0.20063694267515925
OG0000559	376	0.005319148936170213	False	False	False		XP_043790718.1	LOC122713942	XP_043790718.1 actin-related protein 1 [Apis laboriosa]	0	0	0	0	0	0.005319148936170213	0.005319148936170213	0.0026595744680851063	0.0026595744680851063	0.0026595744680851063
OG0000560	376	0.0	False	False	False		XP_043797988.1	LOC122717718	XP_043797988.1 actin, clone 403-like [Apis laboriosa]	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0
OG0000561	376	0.0026595744680851063	False	False	False		XP_043795951.1	LOC122716691	XP_043795951.1 actin-5C [Apis laboriosa]	0	0	0	0	0	0.0026595744680851063	0.0026595744680851063	0.0026595744680851063	0.0026595744680851063	0.0026595744680851063
OG0000562	526	0.09695817490494296	False	False	False		XP_043794646.1	LOC122716025	XP_043794646.1 ATP-dependent RNA helicase p62-like isoform X1 [Apis laboriosa]	0	0	1	0	1	0.09695817490494296	0.09885931558935361	0.10076045627376426	0.09695817490494296	0.09695817490494296
OG0000563	713	0.05750350631136045	False	False	False		XP_043799694.1	LOC122718594	XP_043799694.1 DEAD-box ATP-dependent RNA helicase 20-like [Apis laboriosa]	0	0	0	0	0	0.05750350631136045	0.05750350631136045	0.05750350631136045	0.05890603085553997	0.05750350631136045
OG0000564	565	0.017699115044247787	False	False	False		XP_043801200.1	LOC122719459	XP_043801200.1 probable ATP-dependent RNA helicase DDX17 isoform X1 [Apis laboriosa]	0	0	0	0	1	0.017699115044247787	0.017699115044247787	0.017699115044247787	0.017699115044247787	0.017699115044247787
OG0000565	611	0.05073649754500818	False	False	False		XP_043790045.1	LOC122713547	XP_043790045.1 ATP-dependent RNA helicase dbp2-like [Apis laboriosa]	0	0	0	0	1	0.05073649754500818	0.05073649754500818	0.05564648117839607	0.049099836333878884	0.05073649754500818
OG0000566	615	0.3154471544715447	False	False	False		XP_043789573.1	LOC122713303	XP_043789573.1 probable ATP-dependent RNA helicase DDX43 [Apis laboriosa]	0	0	2	0	2	0.3154471544715447	0.3170731707317073	0.3170731707317073	0.31869918699186994	0.31382113821138213
OG0000567	602	0.06312292358803986	False	False	False		XP_043790044.1	LOC122713546	XP_043790044.1 ATP-dependent RNA helicase dbp2-like [Apis laboriosa]	0	1	0	1	0	0.06312292358803986	0.059800664451827246	0.06312292358803986	0.06478405315614617	0.07142857142857142
OG0000568	628	0.054140127388535034	False	False	False		XP_043794301.1	LOC122715845	XP_043794301.1 ATP-dependent RNA helicase DHX33-like [Apis laboriosa]	0	0	0	1	2	0.054140127388535034	0.054140127388535034	0.05573248407643312	0.06528662420382166	0.050955414012738856
OG0000569	1135	0.03524229074889868	False	False	False		XP_043796504.1	LOC122716965	XP_043796504.1 pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 [Apis laboriosa]	0	1	0	0	0	0.03524229074889868	0.033480176211453744	0.03612334801762115	0.033480176211453744	0.033480176211453744
OG0000570	884	0.03619909502262444	False	False	False		XP_043794950.1	LOC122716168	XP_043794950.1 pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 [Apis laboriosa]	0	0	0	0	0	0.03619909502262444	0.03619909502262444	0.03619909502262444	0.03733031674208145	0.03733031674208145
OG0000571	677	0.06794682422451995	False	False	False		XP_043786414.1	LOC122711577	XP_043786414.1 probable ATP-dependent RNA helicase DHX35 isoform X1 [Apis laboriosa]	0	0	0	0	3	0.06794682422451995	0.15952732644017725	0.16100443131462333	0.07090103397341212	0.06794682422451995
OG0000572	718	0.022284122562674095	False	False	False		XP_043790327.1	LOC122713695	XP_043790327.1 putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1 [Apis laboriosa]	0	0	0	0	0	0.022284122562674095	0.04596100278551532	0.04596100278551532	0.022284122562674095	0.022284122562674095
OG0000573	1185	0.026160337552742614	False	False	False		XP_043791666.1	LOC122714416	XP_043791666.1 ATP-dependent RNA helicase DHX8 isoform X1 [Apis laboriosa]	0	0	0	1	1	0.026160337552742614	0.02531645569620253	0.027848101265822784	0.030379746835443037	0.02531645569620253
OG0000574	536	0.32276119402985076	True	False	False	carboxylesterase_or_esterase	XP_043795482.1	LOC122716456	XP_043795482.1 juvenile hormone esterase-like [Apis laboriosa]	0	1	3	2	1	0.32276119402985076	0.3246268656716418	0.332089552238806	0.333955223880597	0.3376865671641791
OG0000575	576	0.2690972222222222	True	False	False	carboxylesterase_or_esterase	XP_043803806.1	LOC122720843	XP_043803806.1 venom carboxylesterase-6 [Apis laboriosa]	0	1	3	0	10	0.2690972222222222	0.2673611111111111	0.2829861111111111	0.2708333333333333	0.2569444444444444
OG0000576	602	0.47840531561461797	True	False	False	carboxylesterase_or_esterase	XP_043796963.1	LOC122717196	XP_043796963.1 juvenile hormone esterase-like [Apis laboriosa]	0	0	6	2	7	0.47840531561461797	0.4750830564784053	0.4700996677740864	0.4750830564784053	0.4833887043189369
OG0000577	550	0.4490909090909091	True	False	False	carboxylesterase_or_esterase	XP_043788030.1	LOC122712419	XP_043788030.1 venom carboxylesterase-6-like [Apis laboriosa]	0	0	5	1	3	0.4490909090909091	0.4490909090909091	0.4527272727272727	0.44363636363636366	0.44727272727272727
OG0000578	193	0.3005181347150259	False	False	False		XP_043796017.1	LOC122716732	XP_043796017.1 protein lethal(2)essential for life-like [Apis laboriosa]	0	0	0	0	1	0.3005181347150259	0.3005181347150259	0.29533678756476683	0.3005181347150259	0.3005181347150259
OG0000579	196	0.1836734693877551	False	False	False		XP_043796015.1	LOC122716730	XP_043796015.1 protein lethal(2)essential for life-like [Apis laboriosa]	0	0	0	0	1	0.1836734693877551	0.18877551020408162	0.1836734693877551	0.19387755102040816	0.17346938775510204
OG0000580	330	0.2515151515151515	False	False	False		XP_043789038.1	LOC122712995	XP_043789038.1 odorant receptor 47a-like [Apis laboriosa]	0	1	2	1	1	0.2515151515151515	0.24848484848484848	0.23030303030303031	0.24545454545454545	0.24545454545454545
OG0000581	715	0.1034965034965035	False	False	False		XP_043803664.1	LOC122720769	XP_043803664.1 histidine decarboxylase isoform X1 [Apis laboriosa]	0	1	0	0	1	0.1034965034965035	0.1020979020979021	0.1006993006993007	0.1020979020979021	0.10909090909090909
OG0000582	508	0.28937007874015747	False	False	False		XP_043789219.1	LOC122713125	XP_043789219.1 aromatic-L-amino-acid decarboxylase-like isoform X1 [Apis laboriosa]	0	1	3	0	4	0.28937007874015747	0.29133858267716534	0.28937007874015747	0.297244094488189	0.297244094488189
OG0000583	410	0.09024390243902439	False	False	False		XP_043789179.1	LOC122713101	XP_043789179.1 aromatic-L-amino-acid decarboxylase [Apis laboriosa]	0	0	2	1	3	0.09024390243902439	0.09268292682926829	0.11463414634146342	0.08536585365853659	0.08536585365853659
OG0000584	554	0.023465703971119134	False	False	False		XP_043787832.1	LOC122712337	XP_043787832.1 tyrosine decarboxylase-like [Apis laboriosa]	0	0	0	0	0	0.023465703971119134	0.02527075812274368	0.023465703971119134	0.023465703971119134	0.02707581227436823
OG0000585	620	0.04838709677419355	False	False	False		XP_043787833.1	LOC122712338	XP_043787833.1 aromatic-L-amino-acid decarboxylase [Apis laboriosa]	0	0	0	0	0	0.04838709677419355	0.0467741935483871	0.0467741935483871	0.041935483870967745	0.04838709677419355
OG0000586	1914	0.045454545454545456	False	False	False		XP_043798113.1	LOC122717783	XP_043798113.1 Down syndrome cell adhesion molecule-like protein Dscam2 isoform X1 [Apis laboriosa]	0	1	0	0	2	0.045454545454545456	0.0438871473354232	0.045454545454545456	0.04597701149425287	0.04649947753396029
OG0000587	1864	0.02736051502145923	False	False	False		XP_043793501.1	LOC122715407	XP_043793501.1 Down syndrome cell adhesion molecule-like protein Dscam2 isoform X1 [Apis laboriosa]	0	0	0	0	0	0.02736051502145923	0.027896995708154508	0.02682403433476395	0.02521459227467811	0.03272532188841202
OG0000588	1986	0.0216515609264854	False	False	False		XP_043787578.1	LOC122712205	XP_043787578.1 Down syndrome cell adhesion molecule-like protein Dscam2 isoform X1 [Apis laboriosa]	1	0	0	0	0	0.0216515609264854	0.022658610271903322	0.02416918429003021	0.02416918429003021	0.026183282980866064
OG0000589	1930	0.05854922279792746	False	False	False		XP_043801749.1	LOC122719735	XP_043801749.1 Down syndrome cell adhesion molecule-like protein Dscam2 isoform X1 [Apis laboriosa]	0	0	0	0	1	0.05854922279792746	0.07772020725388601	0.04559585492227979	0.07564766839378238	0.057512953367875645
OG0000590	1888	0.0323093220338983	False	False	False		XP_043801225.1	LOC122719450	XP_043801225.1 Down syndrome cell adhesion molecule-like protein Dscam2 isoform X5 [Apis laboriosa]	1	0	1	0	0	0.0323093220338983	0.03389830508474576	0.03283898305084746	0.03283898305084746	0.03283898305084746
OG0000591	583	0.17495711835334476	False	False	False		XP_043798047.1	LOC122717742	XP_043798047.1 sodium-coupled monocarboxylate transporter 2-like isoform X1 [Apis laboriosa]	0	2	2	0	1	0.17495711835334476	0.16981132075471697	0.1835334476843911	0.18010291595197256	0.1783876500857633
OG0000592	595	0.17647058823529413	False	False	False		XP_043799275.1	LOC122718370	XP_043799275.1 sodium-coupled monocarboxylate transporter 2-like [Apis laboriosa]	0	1	0	2	2	0.17647058823529413	0.17142857142857143	0.1815126050420168	0.20672268907563024	0.1815126050420168
OG0000593	618	0.1553398058252427	False	False	False		XP_043786305.1	LOC122711528	XP_043786305.1 sodium-coupled monocarboxylate transporter 1-like isoform X1 [Apis laboriosa]	0	0	0	2	3	0.1553398058252427	0.15857605177993528	0.15857605177993528	0.1553398058252427	0.16181229773462782
OG0000594	599	0.11853088480801335	False	False	False		XP_043785658.1	LOC122710981	XP_043785658.1 sodium-coupled monocarboxylate transporter 1-like [Apis laboriosa]	0	1	0	1	1	0.11853088480801335	0.12353923205342238	0.12353923205342238	0.12353923205342238	0.12186978297161936
OG0000595	611	0.08019639934533551	False	False	False		XP_043803827.1	LOC122720857	XP_043803827.1 sodium-coupled monocarboxylate transporter 1-like [Apis laboriosa]	0	1	0	0	2	0.08019639934533551	0.07855973813420622	0.07855973813420622	0.07692307692307693	0.07855973813420622
OG0000596	443	0.0	False	False	False		XP_043785381.1	LOC122711050	XP_043785381.1 tubulin beta chain-like [Apis laboriosa]	0	0	0	0	0	0.0	0.0	0.02708803611738149	0.0	0.0
OG0000597	447	0.0	False	False	False		XP_043801845.1	LOC122719767	XP_043801845.1 tubulin beta-1 chain [Apis laboriosa]	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0
OG0000598	442	0.30995475113122173	False	False	False		XP_043801846.1	LOC122719768	XP_043801846.1 tubulin beta-1 chain-like [Apis laboriosa]	0	0	7	0	3	0.30995475113122173	0.3076923076923077	0.3167420814479638	0.3054298642533937	0.3031674208144796
OG0000599	453	0.0	False	False	False		XP_043801844.1	LOC122719766	XP_043801844.1 tubulin beta chain-like [Apis laboriosa]	0	0	0	0	0	0.0	0.0	0.0	0.0	0.039735099337748346
OG0000600	372	0.008064516129032258	False	False	False		XP_043801847.1	LOC122719770	XP_043801847.1 tubulin beta chain [Apis laboriosa]	0	0	0	0	0	0.008064516129032258	0.008064516129032258	0.008064516129032258	0.008064516129032258	0.008064516129032258
OG0000601	396	0.06060606060606061	False	False	False		XP_043791730.1	LOC122714458	XP_043791730.1 lachesin-like [Apis laboriosa]	0	0	1	1	2	0.06060606060606061	0.07828282828282829	0.06818181818181818	0.045454545454545456	0.047979797979797977
OG0000602	446	0.03811659192825112	False	False	False		XP_043801686.1	LOC122719704	XP_043801686.1 neurotrimin-like isoform X1 [Apis laboriosa]	0	1	0	0	0	0.03811659192825112	0.09192825112107623	0.08295964125560538	0.042600896860986545	0.13452914798206278
OG0000603	415	0.15421686746987953	False	False	False		XP_043789282.1	LOC122713137	XP_043789282.1 lachesin isoform X2 [Apis laboriosa]	0	1	1	0	2	0.15421686746987953	0.15903614457831325	0.11566265060240964	0.09397590361445783	0.07951807228915662
OG0000604	457	0.2210065645514223	False	False	False		XP_043802069.1	LOC122719893	XP_043802069.1 proton-coupled amino acid transporter-like protein pathetic [Apis laboriosa]	0	0	0	0	10	0.2210065645514223	0.2210065645514223	0.22538293216630198	0.22538293216630198	0.21444201312910285
OG0000605	349	0.08595988538681948	False	False	False		XP_043801624.1	LOC122719675	XP_043801624.1 proton-coupled amino acid transporter 1 isoform X1 [Apis laboriosa]	0	0	0	0	1	0.08595988538681948	0.11174785100286533	0.08595988538681948	0.2492836676217765	0.0830945558739255
OG0000606	476	0.12184873949579832	False	False	False		XP_043788443.1	LOC122712701	XP_043788443.1 proton-coupled amino acid transporter-like protein CG1139 [Apis laboriosa]	0	0	0	0	1	0.12184873949579832	0.12394957983193278	0.11974789915966387	0.11974789915966387	0.12184873949579832
OG0000607	466	0.10085836909871244	False	False	False		XP_043788444.1	LOC122712702	XP_043788444.1 proton-coupled amino acid transporter-like protein CG1139 [Apis laboriosa]	0	0	0	0	4	0.10085836909871244	0.09871244635193133	0.0944206008583691	0.09656652360515021	0.08583690987124463
OG0000608	502	0.0796812749003984	False	False	False		XP_043786024.1	LOC122711362	XP_043786024.1 proton-coupled amino acid transporter-like protein pathetic isoform X1 [Apis laboriosa]	1	0	0	0	0	0.0796812749003984	0.07569721115537849	0.07569721115537849	0.07569721115537849	0.07768924302788845
OG0000609	449	0.3184855233853007	False	False	False		XP_043787314.1	LOC122712062	XP_043787314.1 dipeptidase 1-like isoform X1 [Apis laboriosa]	0	0	3	1	3	0.3184855233853007	0.3207126948775056	0.3184855233853007	0.31625835189309576	0.32293986636971045
OG0000610	491	0.06517311608961303	False	False	False		XP_043789414.1	LOC122713231	XP_043789414.1 dipeptidase 1-like isoform X1 [Apis laboriosa]	0	0	0	0	1	0.06517311608961303	0.06313645621181263	0.06109979633401222	0.06109979633401222	0.059063136456211814
OG0000611	405	0.02962962962962963	False	False	False		XP_043800270.1	LOC122718922	XP_043800270.1 dipeptidase 1 [Apis laboriosa]	0	0	0	0	0	0.02962962962962963	0.02962962962962963	0.02962962962962963	0.02962962962962963	0.02962962962962963
OG0000612	552	0.009057971014492754	False	False	False		XP_043790019.1	LOC122713528	XP_043790019.1 dipeptidase 1-like [Apis laboriosa]	0	0	1	0	0	0.009057971014492754	0.018115942028985508	0.014492753623188406	0.009057971014492754	0.009057971014492754
OG0000613	426	0.06338028169014084	False	False	False		XP_043784481.1	LOC122710599	XP_043784481.1 dipeptidase 1-like [Apis laboriosa]	0	0	0	0	0	0.06338028169014084	0.06103286384976526	0.06572769953051644	0.056338028169014086	0.06807511737089202
OG0000614	849	0.09540636042402827	False	False	False		XP_043801372.1	LOC122719528	XP_043801372.1 hemicentin-2-like [Apis laboriosa]	1	0	1	0	0	0.09540636042402827	0.10129564193168433	0.0989399293286219	0.0989399293286219	0.10247349823321555
OG0000615	807	0.0768277571251549	False	False	False		XP_043792526.1	LOC122714861	XP_043792526.1 nephrin-like isoform X1 [Apis laboriosa]	0	2	0	1	8	0.0768277571251549	0.07434944237918216	0.07558859975216853	0.07063197026022305	0.06691449814126393
OG0000616	842	0.06294536817102138	False	False	False		XP_043792322.1	LOC122714748	XP_043792322.1 hemicentin-2-like isoform X1 [Apis laboriosa]	0	0	0	0	1	0.06294536817102138	0.06294536817102138	0.06175771971496437	0.060570071258907364	0.05819477434679335
OG0000617	696	0.06609195402298851	False	False	False		XP_043793355.1	LOC122715323	XP_043793355.1 nephrin isoform X1 [Apis laboriosa]	0	0	0	0	3	0.06609195402298851	0.07471264367816093	0.06609195402298851	0.06321839080459771	0.0603448275862069
OG0000618	910	0.05824175824175824	False	False	False		XP_043801366.1	LOC122719527	XP_043801366.1 hemicentin-2-like isoform X1 [Apis laboriosa]	0	0	0	0	1	0.05824175824175824	0.05934065934065934	0.06263736263736264	0.05934065934065934	0.05824175824175824
OG0000619	540	0.025925925925925925	False	False	False		XP_043789757.1	LOC122713404	XP_043789757.1 acetylcholine receptor subunit alpha-L1 isoform X1 [Apis laboriosa]	1	0	0	1	0	0.025925925925925925	0.027777777777777776	0.027777777777777776	0.025925925925925925	0.025925925925925925
OG0000620	569	0.033391915641476276	False	False	False		XP_043800527.1	LOC122719062	XP_043800527.1 acetylcholine receptor subunit alpha-like isoform X1 [Apis laboriosa]	0	0	0	0	0	0.033391915641476276	0.01054481546572935	0.015817223198594025	0.01054481546572935	0.01054481546572935
OG0000621	564	0.012411347517730497	False	False	False		XP_043792385.1	LOC122714787	XP_043792385.1 acetylcholine receptor subunit alpha-like isoform X1 [Apis laboriosa]	0	0	0	0	0	0.012411347517730497	0.008865248226950355	0.015957446808510637	0.008865248226950355	0.008865248226950355
OG0000622	533	0.054409005628517824	False	False	False		XP_043792476.1	LOC122714840	XP_043792476.1 acetylcholine receptor subunit beta-like 2 isoform X1 [Apis laboriosa]	1	0	1	0	2	0.054409005628517824	0.05628517823639775	0.05628517823639775	0.058161350844277676	0.054409005628517824
OG0000623	501	0.021956087824351298	False	False	False		XP_043789690.1	LOC122713378	XP_043789690.1 acetylcholine receptor subunit alpha-like 1 [Apis laboriosa]	0	0	0	0	0	0.021956087824351298	0.021956087824351298	0.021956087824351298	0.1277445109780439	0.021956087824351298
OG0000624	484	0.03925619834710744	False	False	False		XP_043803937.1	LOC122720915	XP_043803937.1 alkaline phosphatase-like isoform X1 [Apis laboriosa]	0	0	0	0	0	0.03925619834710744	0.04132231404958678	0.05578512396694215	0.29545454545454547	0.29338842975206614
OG0000625	517	0.1895551257253385	False	False	False		XP_043785582.1	LOC122711159	XP_043785582.1 alkaline phosphatase-like [Apis laboriosa]	0	1	1	0	7	0.1895551257253385	0.18762088974854932	0.19148936170212766	0.19922630560928434	0.1895551257253385
