query_species	reference_species	unigene	group	gene	transcript	product	score	identity	query_coverage	aligned_nt	query_start	query_end	target_start	target_end	target_length	runner_up_score	unique_group	count	fpkm	tpm_submitted	tpm_length	length
AL	AL	AL|c103472_g1	OG0000652	LOC122720464	XM_043947208.1	death-associated inhibitor of apoptosis 2	413	1.0	0.9694835680751174	413	13	426	0	413	1684	0	True	374.0	34.69	36.236282624118566	23.372590548872843	426
AL	AL	AL|c103477_g1	OG0001020	LOC122710485	XM_043928359.1	octopamine receptor beta-1R-like	525	0.9964601769911504	0.8082975679542204	565	17	582	2122	2687	2687	0	True	9.0	0.31	0.3238180344040575	0.3427758224674611	699
AL	AL	AL|c103493_g1	OG0008748	LOC122712005	XM_043931278.1	transcriptional coactivator YAP1	258	1.0	1.0	258	0	258	3483	3741	5720	0	True	37.0	29.32	30.626918608796665	3.81792036885269	258
AL	AL	AL|c103501_g1	OG0003459	LOC122717058	XM_043940752.1	uncharacterized LOC122717058, transcript variant X2	570	1.0	1.0	570	0	570	17474	18044	19407	0	True	203.0	10.05	10.49797176051864	9.481259430928914	570
AL	AL	AL|c103575_g1	OG0004372	LOC122710299	XM_043928053.1	uncharacterized LOC122710299	436	0.9978070175438597	1.0	456	0	456	2518	2974	6819	0	True	4.0	0.31	0.3238180344040575	0.23352855741204218	456
AL	AL	AL|c103581_g1	OG0004995	LOC122712897	XM_043932898.1	flocculation protein FLO11	279	0.990909090909091	1.0	330	0	330	2383	2710	4844	0	True	5.0	1.06	1.1072487628009708	0.40336750825716383	330
AL	AL	AL|c103582_g1	OG0007136	LOC122716194	XR_006346978.1	paired amphipathic helix protein Sin3a, transcript variant X6	474	0.9979757085020243	0.8666666666666667	494	76	570	8091	8585	8585	0	True	11.0	0.54	0.5640701244457776	0.5137628263064928	570
AL	AL	AL|c103594_g1	OG0009257	LOC122710403	XM_043928235.1	MRN complex-interacting protein	259	1.0	1.0	259	0	259	200	459	722	0	True	3.0	2.32	2.4234123865077852	0.3083658943433144	259
AL	AL	AL|c103669_g1	OG0009768	LOC122719389	XM_043945123.1	uncharacterized LOC122719389	296	0.9968354430379747	1.0	316	0	316	56	372	656	0	True	2.0	0.51	0.5327328953099011	0.16849528825932159	316
AL	AL	AL|c103674_g1	OG0001447	LOC122711987	XM_043931240.1	PR domain zinc finger protein 1-like, transcript variant X3	205	1.0	0.8951965065502183	205	21	226	4344	4549	4549	0	True	0.0	0.0	0.0	0.0	229
AL	AL	AL|c10368_g1	OG0005292	LOC122712980	XM_043933081.1	uncharacterized LOC122712980, transcript variant X1	308	1.0	1.0	308	0	308	17106	17414	18645	0	True	11.0	3.17	3.31130054535762	0.950794840891886	308
AL	AL	AL|c103703_g1	OG0005874	LOC122718609	XM_043943799.1	endochitinase A-like, transcript variant X1	255	1.0	1.0	255	0	255	34	289	4168	0	True	2.0	1.72	1.7966678037902546	0.20880200427429654	255
AL	AL	AL|c103713_g1	OG0002853	LOC122714831	XM_043936526.1	neprilysin-1-like, transcript variant X3	315	1.0	0.9545454545454546	315	13	328	3754	4069	4387	0	True	4.0	0.85	0.8878881588498351	0.32269400660573105	330
AL	AL	AL|c103790_g1	OG0002305	LOC122712665	XM_043932472.1	uncharacterized LOC122712665	385	0.9975308641975309	1.0	405	0	405	1055	1460	3786	0	True	5.0	0.53	0.5536243814004854	0.3286698215428742	405
AL	AL	AL|c103829_g1	OG0000289	LOC122720623	XM_043947427.1	lachesin-like	319	1.0	1.0	319	0	319	635	954	1518	0	True	1.0	0.25	0.26114357613230443	0.08345534653596491	319
AL	AL	AL|c103854_g1	OG0005108	LOC122719173	XM_043944776.1	uncharacterized LOC122719173	432	1.0	0.9191489361702128	432	10	442	0	432	1843	0	True	9.0	0.66	0.6894190409892837	0.5097878721377772	470
AL	AL	AL|c10386_g1	OG0003509	LOC122711553	XM_043930439.1	testis-specific serine/threonine-protein kinase 3-like	600	1.0	1.0	600	0	600	518	1118	1146	0	True	11.0	0.5	0.5222871522646089	0.4880746849911682	600
AL	AL	AL|c103905_g1	OG0000794	LOC122712282	XM_043931803.1	tubulin polyglutamylase TTLL4-like	226	1.0	1.0	226	0	226	1120	1346	1881	0	True	1.0	2.15	2.245834754737818	0.11779759090695933	226
AL	AL	AL|c103909_g1	OG0000139	LOC122719195	XM_043944813.1	uncharacterized LOC122719195	404	1.0	1.0	404	0	404	4028	4432	15717	0	True	8.0	0.86	0.8983339018951273	0.5271733771281745	404
AL	AL	AL|c103922_g1	OG0004750	LOC122713496	XM_043934029.1	V-type proton ATPase catalytic subunit A, transcript variant X2	403	1.0	1.0	403	0	403	13	416	3197	0	True	188.0	20.24	21.142183923671364	12.419315241823545	403
AL	AL	AL|c103924_g1	OG0002278	LOC122719168	XM_043944773.1	protein YIPF1	444	1.0	1.0	444	0	444	11032	11476	11863	0	True	287.0	24.01	25.08022905174652	17.208530048214406	444
AL	AL	AL|c1039_g1	OG0008700	LOC122720145	XM_043946651.1	ras GTPase-activating protein 1, transcript variant X2	804	1.0	1.0	804	0	804	3314	4118	4217	0	True	561.0	15.8	16.50427401156164	18.575976816828042	804
AL	AL	AL|c10406_g1	OG0005481	LOC122719889	XM_043946130.1	uncharacterized LOC122719889	709	1.0	1.0	709	0	709	4311	5020	10534	0	True	441.0	15.05	15.720843283164728	16.559118047014117	709
AL	AL	AL|c10418_g1	OG0003680	LOC122713252	XM_043933508.1	mantle protein-like	474	1.0	1.0	474	0	474	7	481	484	0	True	11.0	0.79	0.8252137005780821	0.6178160569508458	474
AL	AL	AL|c104198_g1	OG0004168	LOC122711339	XM_043930039.1	NACHT and WD repeat domain-containing protein 2	299	1.0	0.8641618497109826	299	47	346	2697	2996	5114	0	True	3.0	0.53	0.5536243814004854	0.23082880530323244	346
AL	AL	AL|c104373_g1	OG0008327	LOC122717411	XM_043941448.1	protein NDNF	256	1.0	1.0	256	0	256	1080	1336	1796	0	True	2.0	1.67	1.7444390885637935	0.20798637144510007	256
AL	AL	AL|c1044_g1	OG0005593	LOC122719426	XM_043945207.1	uncharacterized LOC122719426, transcript variant X7	410	1.0	1.0	410	0	410	427	837	7572	0	True	7.0	0.72	0.7520934992610367	0.45452631418246264	410
AL	AL	AL|c104536_g1	OG0005923	LOC122713403	XM_043933821.1	kinesin-like protein KIF6	273	1.0	1.0	273	0	273	382	655	2244	0	True	2.0	1.1	1.1490317349821397	0.19503483915730999	273
AL	AL	AL|c10459_g1	OG0005504	LOC122718208	XM_043943057.1	WD repeat-containing protein CG11141	2585	1.0	0.9780552402572834	2585	19	2604	0	2585	2585	0	True	2411.0	15.46	16.149118748021706	24.285379537998278	2643
AL	AL	AL|c10473_g1	OG0008790	LOC122720046	XM_043946467.1	cadherin-23	228	1.0	1.0	228	0	228	2335	2563	5710	0	True	0.0	0.0	0.0	0.0	228
AL	AL	AL|c104785_g1	OG0008427	LOC122715038	XM_043936918.1	uncharacterized LOC122715038, transcript variant X3	218	1.0	0.8074074074074075	218	52	270	0	218	2039	0	True	1.0	0.59	0.6162988396722384	0.09860094646286227	270
AL	AL	AL|c104788_g1	OG0007703	LOC122719794	XM_043945948.1	protein bcn92	360	1.0	0.9183673469387755	360	32	392	0	360	375	0	True	1118.0	130.34	136.14981485233824	75.92775943693775	392
AL	AL	AL|c10478_g1	OG0001255	LOC122717737	XM_043942102.1	copper-transporting ATPase 1, transcript variant X2	426	1.0	0.9301310043668122	426	0	426	0	426	4342	0	True	22.0	1.71	1.7862220607449621	1.2787983012869035	458
AL	AL	AL|c104833_g1	OG0007918	LOC122717923	XM_043942458.1	serine-rich adhesin for platelets, transcript variant X3	267	1.0	0.9816176470588235	267	0	267	8184	8451	8451	0	True	0.0	0.0	0.0	0.0	272
AL	AL	AL|c104876_g1	OG0005172	LOC122720890	XM_043947965.1	uncharacterized LOC122720890	206	1.0	1.0	206	0	206	1531	1737	7051	0	True	0.0	0.0	0.0	0.0	206
AL	AL	AL|c10491_g1	OG0008976	LOC122714639	XM_043936143.1	uncharacterized LOC122714639	360	0.9973684210526316	0.9895833333333334	380	0	380	0	380	444	0	True	12.0	2.87	2.997928253998855	0.8319454857804003	384
AL	AL	AL|c104924_g1	OG0003561	LOC122720572	XM_043947351.1	APOBEC1 complementation factor-like	239	1.0	1.0	239	0	239	711	950	1714	0	True	3.0	4.12	4.303646134660377	0.3341705716942194	239
AL	AL	AL|c104990_g1	OG0000660	LOC122716058	XM_043938764.1	metabotropic glutamate receptor 2-like, transcript variant X3	403	1.0	1.0	403	0	403	2878	3281	4594	0	True	2.0	0.22	0.2298063469964279	0.13212037491301643	403
AL	AL	AL|c10509_g1	OG0002334	LOC122717237	XM_043941093.1	dynein light chain 2, cytoplasmic	547	1.0	1.0	547	0	547	1486	2033	2340	0	True	787.0	42.11	43.987023963725356	38.302952676222304	547
AL	AL	AL|c105108_g1	OG0000584	LOC122712337	XM_043931897.1	tyrosine decarboxylase-like	251	1.0	0.9580152671755725	251	3	254	0	251	2892	0	True	1.0	0.72	0.7520934992610367	0.10161166238539239	262
AL	AL	AL|c105147_g1	OG0003516	LOC122715326	XM_043937432.1	dystroglycan-like, transcript variant X3	293	1.0	0.9932203389830508	293	2	295	5161	5454	6964	0	True	86.0	30.68	32.047539662956396	7.761064328364956	295
AL	AL	AL|c105220_g1	OG0003352	LOC122719971	XM_043946296.1	protein split ends-like, transcript variant X4	207	1.0	0.9627906976744186	207	0	207	8118	8325	13145	0	True	1.0	3.32	3.467986691037003	0.12382444439522237	215
AL	AL	AL|c105226_g1	OG0004294	LOC122720058	XM_043946498.1	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase epsilon-1-like, transcript variant X5	206	1.0	1.0	206	0	206	8431	8637	8770	0	True	0.0	0.0	0.0	0.0	206
AL	AL	AL|c10524_g1	OG0003977	LOC122712215	XM_043931662.1	transcription factor hamlet-like	240	0.9961538461538462	1.0	260	0	260	2292	2552	3209	0	True	0.0	0.0	0.0	0.0	260
AL	AL	AL|c105278_g1	OG0003812	LOC122711596	XM_043930537.1	centrosomal protein of 152 kDa	479	1.0	0.9141221374045801	479	38	517	4741	5220	5220	0	True	14.0	0.81	0.8461051866686664	0.7112816366977468	524
AL	AL	AL|c105283_g1	OG0008289	LOC122716164	XM_043939013.1	uncharacterized protein PFB0765w	389	1.0	1.0	389	0	389	167	556	5389	0	True	6.0	0.72	0.7520934992610367	0.41062604953685566	389
AL	AL	AL|c105302_g1	OG0004693	LOC122711674	XM_043930676.1	uncharacterized LOC122711674	309	1.0	0.965625	309	11	320	3792	4101	6680	0	True	43.0	10.4	10.863572767103864	3.5773655888557214	320
AL	AL	AL|c105428_g1	OG0000255	LOC122715437	XM_043937632.1	cytoplasmic dynein 2 heavy chain 1	270	0.9935483870967742	1.0	310	0	310	2182	2492	10377	0	True	2.0	0.56	0.584961610536362	0.17175648738692134	310
AL	AL	AL|c105526_g1	OG0007972	LOC122713359	XM_043933723.1	uncharacterized LOC122713359	300	0.996875	1.0	320	0	320	4595	4915	5520	0	True	3.0	0.73	0.7625392423063289	0.2495836457341201	320
AL	AL	AL|c105572_g1	OG0006237	LOC122713060	XM_043933195.1	uncharacterized LOC122713060	256	1.0	0.9961089494163424	256	0	256	6936	7192	7210	0	True	7.0	5.69	5.943627792771249	0.7251198008358353	257
AL	AL	AL|c105681_g1	OG0001919	LOC122717230	XM_043941083.1	pancreas transcription factor 1 subunit alpha-like	283	1.0	0.9792387543252595	283	0	283	307	590	813	0	True	8.0	3.18	3.3217462884029123	0.7369482503798702	289
AL	AL	AL|c10570_g1	OG0006814	LOC122716406	XM_043939437.1	raf homolog serine/threonine-protein kinase Raf	371	0.9974424552429667	1.0	391	0	391	3147	3538	5724	0	True	30.0	3.52	3.6769015519428465	2.042628302683336	391
AL	AL	AL|c105732_g1	OG0001546	LOC122715064	XM_043936978.1	sodium/calcium exchanger 3, transcript variant X2	355	1.0	1.0	355	0	355	295	650	3452	0	True	1.0	0.16	0.16713188872467483	0.07499226914076848	355
AL	AL	AL|c10577_g1	OG0001069	LOC122710490	XM_043928366.1	fibrillin-1	286	1.0	1.0	286	0	286	5464	5750	9480	0	True	5.0	2.11	2.2040517825566495	0.4654240479890352	286
AL	AL	AL|c105970_g1	OG0008493	LOC122714596	XM_043936073.1	uncharacterized LOC122714596	322	1.0	1.0	322	0	322	191	513	2040	0	True	6.0	1.41	1.472849769386197	0.4960668735088102	322
AL	AL	AL|c106009_g1	OG0001095	LOC122711686	XM_043930694.1	centromere-associated protein E-like	348	1.0	1.0	348	0	348	1413	1761	9485	0	True	2.0	0.34	0.35515526353993404	0.15300146864926903	348
AL	AL	AL|c106104_g1	OG0003864	LOC122716376	XM_043939418.1	mitogen-activated protein kinase kinase kinase 10-like, transcript variant X4	297	1.0	0.954983922829582	297	14	311	4672	4969	4969	0	True	3.0	0.83	0.8669966727592507	0.25680632358494676	311
AL	AL	AL|c106122_g1	OG0000043	LOC122713669	XM_043934343.1	uncharacterized LOC122713669	204	1.0	1.0	204	0	204	391	595	1129	0	True	0.0	0.0	0.0	0.0	204
AL	AL	AL|c106163_g1	OG0000255	LOC122715437	XM_043937632.1	cytoplasmic dynein 2 heavy chain 1	219	0.99581589958159	1.0	239	0	239	579	818	10377	0	True	2.0	2.75	2.872579337455349	0.22278038112947957	239
AL	AL	AL|c106177_g1	OG0008991	LOC122712721	XR_006346408.1	dynein axonemal intermediate chain 4-like, transcript variant X3	284	1.0	0.8580060422960725	284	0	284	0	284	791	0	True	2.0	0.42	0.4387212079022714	0.16085955012068165	331
AL	AL	AL|c10622_g1	OG0007170	LOC122715160	XM_043937107.1	synaptosomal-associated protein 25, transcript variant X6	507	1.0	1.0	507	0	507	5084	5591	5664	0	True	1529.0	95.14	99.38079933290977	80.2868416731034	507
AL	AL	AL|c106297_g1	OG0008289	LOC122716164	XM_043939013.1	uncharacterized protein PFB0765w	302	1.0	1.0	302	0	302	1113	1415	5389	0	True	2.0	0.63	0.6580818118534072	0.1763063281124027	302
AL	AL	AL|c106324_g1	OG0008552	LOC122718399	XM_043943408.1	heterogeneous nuclear ribonucleoprotein L	262	1.0	0.9924242424242424	262	2	264	1665	1927	7862	0	True	13.0	8.85	9.244482595083577	1.3109444018357823	264
AL	AL	AL|c106438_g1	OG0008926	LOC122713407	XM_043933825.1	hydrocephalus-inducing protein homolog	207	1.0	0.92	207	0	207	632	839	2826	0	True	2.0	4.46	4.658801398200311	0.23664227151086945	225
AL	AL	AL|c10644_g1	OG0005286	LOC122712990	XM_043933096.1	uncharacterized LOC122712990	255	1.0	1.0	255	0	255	4117	4372	5919	0	True	1.0	0.86	0.8983339018951273	0.10440100213714827	255
AL	AL	AL|c106507_g1	OG0001196	LOC122718139	XM_043942906.1	uncharacterized LOC122718139, transcript variant X24	229	1.0	1.0	229	0	229	4169	4398	5183	0	True	5.0	9.64	10.06969629566166	0.5812719551304106	229
AL	AL	AL|c106537_g1	OG0000967	LOC122713313	XM_043933659.1	uncharacterized LOC122713313	251	1.0	1.0	251	0	251	31	282	3371	0	True	0.0	0.0	0.0	0.0	251
AL	AL	AL|c106565_g1	OG0000095	LOC122718876	XM_043944252.1	A disintegrin and metalloproteinase with thrombospondin motifs 7-like	364	1.0	1.0	364	0	364	1028	1392	1971	0	True	3.0	0.44	0.4596126939928558	0.21941419405197374	364
AL	AL	AL|c106586_g1	OG0003304	LOC122718155	XM_043942936.1	probable chitinase 10	261	1.0	1.0	261	0	261	1689	1950	8755	0	True	1.0	0.73	0.7625392423063289	0.10200097909951268	261
AL	AL	AL|c106589_g1	OG0004338	LOC122718674	XM_043943908.1	innexin shaking-B-like, transcript variant X2	214	1.0	1.0	214	0	214	172	386	1266	0	True	0.0	0.0	0.0	0.0	214
AL	AL	AL|c10673_g1	OG0000692	LOC122710410	XM_043928253.1	toll-like receptor Tollo	329	1.0	1.0	329	0	329	5836	6165	7218	0	True	4.0	0.86	0.8983339018951273	0.323674839452557	329
AL	AL	AL|c106774_g1	OG0003899	LOC122714782	XM_043936443.1	ankyrin repeat and zinc finger domain-containing protein 1-like, transcript variant X2	263	1.0	0.9924528301886792	263	0	263	2662	2925	2960	0	True	1.0	0.66	0.6894190409892837	0.10046134167914268	265
AL	AL	AL|c106870_g1	OG0000201	LOC122714397	XM_043935695.1	broad-complex core protein isoforms 1/2/3/4/5-like	236	0.9927536231884058	1.0	276	0	276	876	1152	1225	0	True	0.0	0.0	0.0	0.0	276
AL	AL	AL|c107107_g1	OG0000515	LOC122713030	XM_043933156.1	tubulin alpha chain-like	319	1.0	0.8529411764705882	319	0	319	1219	1538	1538	0	True	5.0	0.67	0.6998647840345759	0.35591250728573276	374
AL	AL	AL|c107208_g1	OG0000076	LOC122714123	XM_043935191.1	protein maelstrom 2-like, transcript variant X3	263	1.0	1.0	263	0	263	292	555	1684	0	True	0.0	0.0	0.0	0.0	263
AL	AL	AL|c10722_g1	OG0008358	LOC122718151	XM_043942927.1	catenin delta-2, transcript variant X1	255	1.0	0.8673469387755102	255	19	274	0	255	9392	0	True	6.0	2.18	2.2771719838736946	0.5433113376525063	294
AL	AL	AL|c107238_g1	OG0003977	LOC122712215	XM_043931662.1	transcription factor hamlet-like	201	1.0	1.0	201	0	201	1435	1636	3209	0	True	0.0	0.0	0.0	0.0	201
AL	AL	AL|c107357_g1	OG0001033	LOC122718318	XM_043943246.1	protein PALS1, transcript variant X5	248	1.0	0.992	248	2	250	571	819	8132	0	True	1.0	0.99	1.0341285614839255	0.10648902217989124	250
AL	AL	AL|c107399_g1	OG0003367	LOC122719961	XM_043946249.1	mitogen-activated protein kinase 15	256	1.0	1.0	256	0	256	2897	3153	3494	0	True	0.0	0.0	0.0	0.0	256
AL	AL	AL|c10745_g1	OG0009215	LOC122714398	XM_043935697.1	transcription factor Sp9-like, transcript variant X2	720	1.0	1.0	720	0	720	366	1086	4212	0	True	35.0	1.17	1.2221519362991846	1.2941374223250672	720
AL	AL	AL|c107480_g1	OG0001803	LOC122717141	XM_043940919.1	uncharacterized LOC122717141, transcript variant X4	202	1.0	1.0	202	0	202	2666	2868	4140	0	True	0.0	0.0	0.0	0.0	202
AL	AL	AL|c107577_g1	OG0005698	LOC122720764	XM_043947718.1	cilia- and flagella-associated protein 298, transcript variant X2	358	1.0	0.9623655913978495	358	0	358	5834	6192	6192	0	True	44.0	6.03	6.298783056311183	3.1488689354268917	372
AL	AL	AL|c107649_g1	OG0009475	LOC122710514	XM_043928422.1	meiosis-specific nuclear structural protein 1-like	313	1.0	1.0	313	0	313	79	392	1280	0	True	6.0	1.6	1.6713188872467486	0.510330777219926	313
AL	AL	AL|c107768_g1	OG0005692	LOC122720751	XM_043947671.1	homeobox protein Nkx-2.5-like	337	0.9971988795518207	1.0	357	0	357	76	433	1210	0	True	2.0	0.31	0.3238180344040575	0.1491442887673547	357
AL	AL	AL|c10783_g1	OG0000905	LOC122713568	XM_043934148.1	LIM/homeobox protein Awh-like	577	0.9967585089141004	1.0	617	0	617	482	1099	1099	0	True	14.0	0.6	0.6267445827175306	0.6040706282489778	617
AL	AL	AL|c107913_g1	OG0008562	LOC122715802	XM_043938275.1	nephrin	288	1.0	1.0	288	0	288	1918	2206	4058	0	True	4.0	1.62	1.6922103733373328	0.36975354923573345	288
AL	AL	AL|c107993_g1	OG0007873	LOC122718187	XM_043943013.1	whirlin	354	1.0	0.8916876574307305	354	43	397	5709	6063	10392	0	True	50.0	5.62	5.870507591454204	3.352928909946198	397
AL	AL	AL|c108052_g1	OG0000660	LOC122716058	XM_043938761.1	metabotropic glutamate receptor 2-like, transcript variant X1	265	1.0	1.0	265	0	265	1242	1507	8637	0	True	2.0	1.33	1.3892838250238597	0.20092268335828536	265
AL	AL	AL|c10806_g1	OG0006724	LOC122716019	XM_043938699.1	proteasome subunit alpha type-2	810	0.9987951807228915	0.9222222222222223	830	70	900	0	830	830	0	True	9233.0	220.88	230.72557238441362	273.1147616074822	900
AL	AL	AL|c108115_g1	OG0006140	LOC122713128	XM_043933295.1	LIM/homeobox protein Lhx3, transcript variant X4	235	0.996078431372549	0.8095238095238095	255	60	315	0	255	4756	0	True	3.0	0.78	0.8147679575327899	0.25354529090450295	315
AL	AL	AL|c108198_g1	OG0000970	LOC122718550	XM_043943663.1	chaoptin-like, transcript variant X3	210	0.9865319865319865	0.9546925566343042	297	14	309	0	297	6715	0	True	2.0	0.57	0.5954073535816541	0.17231233362441947	309
AL	AL	AL|c108218_g1	UNGROUPED:LOC122720948	LOC122720948	XM_043948086.1	agrin-like, transcript variant X5	258	1.0	0.945054945054945	258	15	273	6631	6889	8613	0	True	1.0	0.55	0.5745158674910699	0.09751741957865499	273
AL	AL	AL|c108275_g1	OG0007999	LOC122714496	XM_043935866.1	uncharacterized LOC122714496	237	1.0	1.0	237	0	237	3127	3364	3631	0	True	2.0	2.93	3.060602712270608	0.2246603843457621	237
AL	AL	AL|c108286_g1	OG0006080	LOC122713415	XM_043933847.1	uncharacterized LOC122713415	238	0.9961240310077519	0.9214285714285714	258	22	280	695	953	1347	0	True	1.0	0.47	0.49094992312873237	0.0950794840891886	280
AL	AL	AL|c108299_g1	OG0007601	LOC122718376	XM_043943361.1	protein Wnt-10b-like	251	1.0	1.0	251	0	251	851	1102	1185	0	True	2.0	1.92	2.005582664696098	0.21212952625476345	251
AL	AL	AL|c10837_g1	OG0002651	LOC122714046	XM_043935036.1	protein bric-a-brac 2-like, transcript variant X2	399	1.0	0.9344262295081968	399	0	399	2473	2872	8902	0	True	222.0	20.47	21.382436013713086	13.841078995278604	427
AL	AL	AL|c108518_g1	OG0004226	LOC122710879	XM_043929083.1	solute carrier organic anion transporter family member 5A1, transcript variant X2	224	1.0	0.9911504424778761	224	2	226	13	237	9849	0	True	0.0	0.0	0.0	0.0	226
AL	AL	AL|c108611_g1	OG0001095	LOC122711686	XM_043930694.1	centromere-associated protein E-like	233	0.9960474308300395	1.0	253	0	253	3883	4136	9485	0	True	2.0	1.81	1.8906794911978841	0.21045261300373763	253
AL	AL	AL|c108670_g1	OG0000471	LOC122714591	XM_043936063.1	dynein axonemal heavy chain 3-like	224	1.0	1.0	224	0	224	559	783	10322	0	True	2.0	4.64	4.8468247730155705	0.2376987102229715	224
AL	AL	AL|c10870_g1	OG0004852	LOC122720080	XM_043946536.1	microtubule-associated protein futsch-like	372	1.0	0.8985507246376812	372	0	372	3226	3598	6129	0	True	60.0	6.56	6.852407437711668	3.8582979050685235	414
AL	AL	AL|c10875_g1	OG0005901	LOC122716249	XM_043939149.1	uncharacterized LOC122716249, transcript variant X2	204	0.9918032786885246	0.8327645051194539	244	0	244	2102	2346	2346	0	True	1.0	0.37	0.3864924926758106	0.09086094042652837	293
AL	AL	AL|c10880_g1	OG0007184	LOC122710919	XM_043929173.1	superoxide dismutase [Cu-Zn]	677	1.0	0.8002364066193853	677	68	745	0	677	677	0	True	48016.0	1254.83	1310.7631745523984	1510.9860783066365	846
AL	AL	AL|c10931_g1	OG0000976	LOC122714581	XM_043936047.1	sodium- and chloride-dependent glycine transporter 1-like, transcript variant X5	477	0.9961315280464217	0.9791666666666666	517	9	526	1363	1880	4742	0	True	11.0	0.63	0.6580818118534072	0.5546303238536001	528
AL	AL	AL|c10982_g1	OG0004355	LOC122716549	XM_043939741.1	SET and MYND domain-containing protein 4-like, transcript variant X3	432	1.0	1.0	432	0	432	580	1012	2712	0	True	6.0	0.54	0.5640701244457776	0.36975354923573345	432
