run_accession	species	location	assembly	start_1based	end_1based	mean_fragment_depth
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	655549	655648	21.2700
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	655649	655748	18.2800
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	655749	655848	22.8700
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	655849	655948	25.7600
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	655949	656048	24.1100
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	656049	656148	31.3200
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	656149	656248	28.0400
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	656249	656348	33.7600
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	656349	656448	37.4000
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	656449	656548	31.6900
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	656549	656648	25.5300
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	656649	656748	20.2900
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	656749	656848	25.9000
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	656849	656948	27.7100
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	656949	657048	35.1300
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	657049	657148	26.3000
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	657149	657248	25.9800
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	657249	657348	30.2200
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	657349	657448	28.1700
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	657449	657548	32.1500
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	657549	657648	31.2500
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	657649	657748	25.3700
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	657749	657848	27.3200
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	657849	657948	14.7200
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	657949	658048	13.8500
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	658049	658148	14.1600
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	658149	658248	12.0300
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	658249	658348	11.1100
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	658349	658448	20.1600
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	658449	658548	26.3500
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	658549	658648	24.6100
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	658649	658748	27.1800
SRR23343441	Apis dorsata	China: Yunnan, Xishuangbanna	AL_Shangrila	658749	658836	23.3523
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	650749	650848	46.2700
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	650849	650948	41.7200
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	650949	651048	39.7900
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651049	651148	50.0700
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651149	651248	38.2400
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651249	651348	45.9100
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651349	651448	39.9700
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651449	651548	42.0700
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651549	651648	51.8800
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651649	651748	52.8600
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651749	651848	59.1500
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651849	651948	60.1900
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651949	652048	54.0900
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652049	652148	49.8200
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652149	652248	57.9900
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652249	652348	62.5100
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652349	652448	66.3000
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652449	652548	61.5000
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652549	652648	61.1400
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652649	652748	67.0000
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652749	652848	64.6800
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652849	652948	54.8300
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652949	653048	54.1800
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653049	653148	50.4000
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653149	653248	47.1000
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653249	653348	56.9300
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653349	653448	51.0300
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653449	653548	56.9400
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653549	653648	57.1200
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653649	653748	54.5000
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653749	653848	56.1500
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653849	653948	48.8600
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653949	654048	35.3800
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654049	654148	53.7300
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654149	654248	67.9400
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654249	654348	52.0400
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654349	654448	43.8000
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654449	654548	43.8000
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654549	654648	39.9100
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654649	654748	48.6200
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654749	654848	48.2000
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654849	654948	48.9000
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654949	655048	65.3700
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655049	655148	76.7500
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655149	655248	75.1600
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655249	655348	66.4300
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655349	655448	63.8000
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655449	655548	59.1100
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655549	655648	57.0400
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655649	655748	49.2200
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655749	655848	57.3900
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655849	655948	46.1600
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655949	656048	33.1200
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656049	656148	36.6900
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656149	656248	37.4600
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656249	656348	38.3400
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656349	656448	41.4700
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656449	656548	51.0500
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656549	656648	60.6800
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656649	656748	65.3000
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656749	656848	65.9500
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656849	656948	57.9500
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656949	657048	52.2000
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	657049	657148	50.6800
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	657149	657248	45.1100
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	657249	657348	30.9300
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	657349	657448	28.0600
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	657449	657548	41.7900
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	657549	657648	43.4000
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	657649	657748	47.4200
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	657749	657848	41.9500
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	657849	657948	34.9100
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	657949	658048	38.9400
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	658049	658148	39.8800
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	658149	658248	39.9800
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	658249	658348	44.6600
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	658349	658448	42.5900
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	658449	658548	32.2900
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	658549	658648	41.1600
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	658649	658748	39.3600
SRR23343442	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	658749	658836	40.4773
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	650749	650848	23.4100
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	650849	650948	24.9400
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	650949	651048	20.9600
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651049	651148	18.1200
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651149	651248	16.9400
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651249	651348	16.3400
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651349	651448	22.0200
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651449	651548	28.3300
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651549	651648	28.3200
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651649	651748	31.0900
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651749	651848	34.5100
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651849	651948	31.5300
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651949	652048	29.4100
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652049	652148	26.3800
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652149	652248	31.6400
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652249	652348	33.5300
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652349	652448	32.3100
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652449	652548	27.9100
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652549	652648	22.2300
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652649	652748	21.1800
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652749	652848	24.3400
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652849	652948	20.1900
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652949	653048	20.8100
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653049	653148	23.9300
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653149	653248	23.8100
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653249	653348	30.0300
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653349	653448	26.5900
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653449	653548	24.0200
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653549	653648	29.4400
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653649	653748	31.7800
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653749	653848	29.3800
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653849	653948	33.0200
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653949	654048	18.6500
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654049	654148	21.5500
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654149	654248	29.5500
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654249	654348	19.5200
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654349	654448	25.9700
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654449	654548	21.3600
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654549	654648	16.4800
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654649	654748	21.6700
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654749	654848	23.1900
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654849	654948	24.3900
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654949	655048	25.9300
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655049	655148	26.7100
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655149	655248	27.8100
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655249	655348	27.4900
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655349	655448	26.6700
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655449	655548	26.7800
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655549	655648	28.7100
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655649	655748	20.4500
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655749	655848	15.8300
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655849	655948	24.8000
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655949	656048	20.1200
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656049	656148	24.6700
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656149	656248	22.6500
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656249	656348	22.7800
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656349	656448	20.8100
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656449	656548	21.9700
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656549	656648	18.7800
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656649	656748	25.8400
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656749	656848	25.3000
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656849	656948	26.6300
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656949	657048	30.6000
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	657049	657148	26.2000
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	657149	657248	29.6200
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	657249	657348	23.6600
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	657349	657448	24.4400
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	657449	657548	28.3500
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	657549	657648	30.1700
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	657649	657748	30.3300
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	657749	657848	28.5800
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	657849	657948	19.1400
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	657949	658048	22.8100
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	658049	658148	20.5000
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	658149	658248	25.7900
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	658249	658348	27.9900
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	658349	658448	25.8800
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	658449	658548	28.4600
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	658549	658648	30.2300
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	658649	658748	34.8400
SRR23343443	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	658749	658836	24.9091
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	650749	650848	23.6400
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	650849	650948	22.2300
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	650949	651048	25.6400
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651049	651148	22.3400
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651149	651248	16.3600
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651249	651348	24.7300
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651349	651448	18.1300
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651449	651548	21.1300
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651549	651648	19.1900
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651649	651748	20.9300
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651749	651848	23.9000
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651849	651948	23.4200
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	651949	652048	22.5700
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652049	652148	23.7300
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652149	652248	26.6700
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652249	652348	33.5800
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652349	652448	30.4700
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652449	652548	34.8700
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652549	652648	30.6700
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652649	652748	33.1000
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652749	652848	29.8400
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652849	652948	34.7000
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	652949	653048	33.4700
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653049	653148	31.0400
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653149	653248	30.0700
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653249	653348	27.1300
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653349	653448	29.7300
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653449	653548	29.1300
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653549	653648	19.4600
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653649	653748	16.7700
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653749	653848	15.4700
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653849	653948	18.3100
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	653949	654048	17.5300
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654049	654148	17.4100
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654149	654248	25.1900
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654249	654348	22.5800
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654349	654448	22.0800
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654449	654548	17.4200
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654549	654648	16.0100
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654649	654748	15.8600
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654749	654848	23.3200
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654849	654948	30.5900
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	654949	655048	27.5300
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655049	655148	23.9200
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655149	655248	33.4900
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655249	655348	33.7000
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655349	655448	24.6200
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655449	655548	28.4200
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655549	655648	27.8200
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655649	655748	22.6100
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655749	655848	27.2600
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655849	655948	27.4700
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	655949	656048	24.7900
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656049	656148	27.9500
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656149	656248	27.8700
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656249	656348	25.6100
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656349	656448	23.3600
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656449	656548	18.5400
SRR23343444	Apis laboriosa	China: Tibet, Rikaze	AL_Shangrila	656549	656648	26.3600
